,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,NbContacts,LastContactDays,SatisfactionScore,FeedbackText,AvgDataUsage_GB,NumCalls,TVPackage,TechSupport
3335,C3275,Female,0,Yes,No,57,West,60.0,No,Month-to-month,36.52,694.67,Bank transfer,,1.0,115.0,3.0,Good value ofr the money Billing is clear and correct each month!!!,56.5,32.0,No,No
3336,C3276,Female,0,Yes,No,44,South,35.0,No,Month-to-month,96.48,3337.84,Mailed check,Fiber optic,0.0,103.0,,"It works, not amazing, not terrible Good value for the money",7.5,53.0,No,Yes
3337,C3277,Male,0,No,Yes,12,West,56.0,Yes,Two year,25.79,1067.5,Electronic check,DSL,,,,,25.6,36.0,Yes,No
3338,C3278,Female,0,No,No,40,West,23.0,No,Month-to-month,109.83,1792.88,Electronic check,DSL,1.0,100.0,4.0,"It works, not amazing, not terriible Price is a bit high compared to others",7.3,47.0,Yes,Yes
3339,C3279,Female,0,No,No,24,West,59.0,No,One year,114.32,2653.18,Electronic check,Fiber optic,2.0,151.0,1.0,"Honesstly, suppoort agent was kind and solved my issue quickly thank you. Email support replies after some days Everything orks fine for our family The new routter works well, stable connection",23.6,48.0,Yes,Yes
3340,C3279,Female,0,No,No,24,West,59.0,No,One year,114.32,2653.18,Electronic check,Fiber optic,2.0,151.0,1.0,"Honesstly, suppoort agent was kind and solved my issue quickly thank you. Email support replies after some days Everything orks fine for our family The new routter works well, stable connection",23.6,48.0,Yes,Yes
3341,C3280,Female,1,Yes,No,11,West,69.0,No,Month-to-month,74.1,355.82,Credit card,,,,,,88.1,31.0,No,No
3342,C3281,Female,0,Yes,No,66,West,44.0,No,One year,127.12,1755.11,Electronic check,,3.0,64.0,4.0,"Everything works fine for our family Happy with he internet speed and support Honestly, occasional hiccups but nnothing too bad The new router works well, stable connection",50.3,43.0,No,Yes
3343,C3282,Male,0,Yes,No,1,West,32.0,Yes,Month-to-month,80.67,2372.74,Bank transfer,Fiber optic,5.0,109.0,4.0,"Honestly, avreage experience so far!!!",21.3,52.0,No,Yes
3344,C3283,Male,1,Yes,No,58,East,36.0,No,One year,98.76,3730.01,Mailed check,,1.0,114.0,3.0,Happy with tthe internet speed and support,30.2,46.0,No,Yes
3345,C3284,Female,0,No,No,28,North,79.0,No,One year,27.51,323.19,Mailed check,DSL,1.0,102.0,4.0,"Honestly, helpfuul chat support, fast resolution Got a minor outage last week hTank you. Honestly, no sisues lately, satisfied customer thank you.",11.4,31.0,No,No
3346,C3285,Male,0,No,No,68,North,81.0,No,Month-to-month,74.54,1437.86,Credit card,DSL,3.0,167.0,,"Average experience so far No issues lately, satisfied customer Sometimes the seped drpos at night",47.0,36.0,Yes,
3347,C3286,Female,0,No,No,59,North,68.0,No,Two year,92.74,1884.01,Bank transfer,Fiber optic,1.0,157.0,3.0,"Helpful chat support, fast resolution Thank ou.",64.4,33.0,No,
3348,C3287,Female,0,Yes,No,71,North,64.0,Yes,Month-to-month,30.55,,Credit card,Fiber optic,1.0,126.0,3.0,"Honestly, they overcharged me twice and ignored my emails Speed never mattches what was promised in the contract Thank you. Installation took longer than expected",26.2,38.0,Yes,Yes
3349,C3288,Female,0,No,Yes,22,North,74.0,No,Two year,27.48,100.95,Bank transfer,,3.0,47.0,3.0,"Phone line is fine, internet varies Service is okay but could be better It works, not amazing, not terrible Thank you.!!!",14.7,32.0,Yes,No
3350,C3289,Female,0,No,,29,West,37.0,Yes,One year,93.99,,Bank transfer,DSL,2.0,39.0,5.0,"Very bad support, no one answers my ccalls Email support replies after some days",16.8,43.0,No,Yes
3351,C3290,Female,1,No,No,69,East,37.0,Yes,Month-to-month,60.28,,Electronic check,Fiber optic,2.0,110.0,3.0,I have opened several tickets and nothing was fixed Latency and disconnects make it impossible to work,2.0,35.0,Yes,Yes
3352,C3291,Male,1,No,No,45,South,81.0,Yes,Month-to-month,101.69,,Electronic check,Fiber optic,3.0,165.0,,"Terrible experience, worst provider I sed Speed never matches what was promised in the contract Thank you.",106.9,31.0,No,No
3353,C3292,Female,0,No,Yes,70,West,55.0,No,Month-to-month,29.67,1040.98,Bank transfer,Fiber optic,0.0,173.0,1.0,Hppy with the internet speed and support Installation took longer than expected!,65.8,35.0,Yes,Yes
3354,C3293,Male,0,No,No,17,South,,No,Month-to-month,101.57,2136.11,Credit card,Fiber optic,,75.0,1.0,"Phone line is fine, inetrnet varies Thank you. Everything works fine for our family Sometimes the speed drops at night",33.7,40.0,No,No
3355,C3294,Male,0,Yes,No,39,North,82.0,No,,,,,,3.0,8.0,3.0,Billling is clear and correct each month Occasional hiccups but nothing too bad Email support replies after some days Thank you.,9.9,40.0,No,No
3356,C3295,Female,0,Yes,No,40,West,22.0,No,One year,26.94,773.05,Mailed check,Fiber optic,1.0,71.0,4.0,"Honestly, happy with the internet speed and suppport",21.2,39.0,Yes,Yes
3357,C3296,Female,0,No,No,28,South,81.0,Yes,Two year,50.74,,Electronic check,Fiber optic,2.0,34.0,4.0,Internet is slow and unstable almost every evening Thank you.!!!,98.5,42.0,No,No
3358,C3297,Female,0,No,Yes,2,East,44.0,No,One year,117.34,89.15,Electronic check,DSL,3.0,56.0,,"Happy with the internet speed and support The new outer works well, stable connection",49.2,30.0,Yes,Yes
3359,C3298,Female,1,Yes,Yes,27,South,37.0,No,Month-to-month,71.77,1240.7,Electronic check,DSL,2.0,125.0,3.0,"Good value for the money Honestly, no issues lately, satisfiied customer",12.6,48.0,No,No
3360,C3299,Female,1,Yes,No,21,East,77.0,Yes,One year,57.6,1741.46,Electronic check,,3.0,151.0,3.0,Speed never matches what was promised in the contract Thank you.!,33.3,49.0,No,No
3361,C3300,Male,0,No,Yes,7,West,57.0,No,Month-to-month,70.44,1637.06,Credit card,Fiber optic,3.0,10.0,5.0,"Phone linne is fine, internet varies",,,,
3362,C3301,Female,0,No,No,61,North,23.0,No,One year,76.62,2396.57,Electronic check,Fiber optic,,118.0,2.0,"The enw router works well, stable connection GGreat service and fair priice Thank you. Everything works fine for our family",33.6,42.0,No,No
3363,C3302,Female,0,Yes,No,52,West,90.0,No,Month-to-month,46.27,1742.83,Credit card,Fiber optic,1.0,93.0,1.0,Gret service and fair price,,44.0,No,Yes
3364,C3303,Male,0,No,No,48,North,53.0,No,Month-to-month,72.6,3292.34,Bank transfer,Fiber optic,,,,,647.0,39.0,No,Yes
3365,C3304,Male,0,No,Yes,19,East,82.0,Yes,,,,,,0.0,18.0,,I HAVE OPENED SEVERAL TICKETS AND NOTHING WAS FIED,47.5,46.0,No,No
3366,C3305,Female,0,Yes,Yes,12,West,28.0,Yes,Month-to-month,83.47,2924.79,Bank transfer,Fiber optic,5.0,158.0,3.0,"HONESTLY, VERY ABD SUPPORT, NO ONE ANSSWERS MY CALLS I HAVE OPENED SEVERAL TICKETS AND NOTHING WAS FIXED HONESTLY, SPEED NEVER MATCHES WHAT WAS PROIMSED IN THE CONTRACT THANK YOU. TERRIBLE EXPERIENCE, WORST PROVIDER I USED HANK YOU.",38.6,44.0,Yes,No
3367,C3306,Male,0,,No,71,West,66.0,No,,,,,,4.0,45.0,2.0,"Average experience so far Honestly, good service overall, nothing major to complain aout No iissues lately, satisfied customer Honestly, helpful chat support, fast resolution",69.1,44.0,Yes,Yes
3368,C3307,Female,0,No,No,2,North,45.0,Yes,Month-to-month,64.0,1891.77,Mailed check,DSL,3.0,146.0,5.0,"Terrible experience, worst provider I used Honestly, it works, not amazing, not terrible",46.6,44.0,Yes,Yes
3369,C3308,Male,0,No,Yes,17,North,39.0,Yes,Month-to-month,53.61,2060.53,Electronic check,DSL,1.0,99.0,3.0,"Honestly, terrible experience, worst provider i used tthank you.",16.5,42.0,Yes,
3370,C3309,Male,0,No,No,3,East,64.0,No,Month-to-month,21.31,,Bank transfer,DSL,4.0,63.0,4.0,EMAIL SUPPORT REPLIES AFTER SOME DAYS SUPPORT AGENT WAS KIND AND SOLVED MY ISSUE QQUICKLY,774.9,49.0,No,No
3371,C3310,Female,0,No,No,21,North,83.0,No,One year,73.82,838.49,Credit card,,1.0,120.0,2.0,ot a minor outage last week Thank you.,16.4,32.0,Yes,No
3372,C3311,Male,0,Yes,Yes,51,South,42.0,No,One year,108.59,805.12,Credit card,Fiber optic,1.0,70.0,3.0,"Everything works fine for our family Good service overall, nothing major to complain about!!",,,,
3373,C3312,Male,0,No,Yes,10,West,84.0,No,Month-to-month,83.36,5849.43,Electronic check,DSL,3.0,17.0,5.0,Occasional hiccups but nothing too bad Thank oyu.,39.6,30.0,No,Yes
3374,C3313,Male,1,Yes,No,55,East,49.0,No,Month-to-month,109.21,4556.89,Credit card,DSL,4.0,56.0,3.0,Support agetn was kind and solved my issue quickly Great service and fair price,78.8,46.0,Yes,Yes
3375,C3314,Male,0,Yes,Yes,36,North,34.0,No,Month-to-month,55.76,3716.13,Bank transfer,,2.0,128.0,2.0,"Honestly, helpful chat support, fast resolutioon",12.4,35.0,Yes,No
3376,C3315,Male,0,Yes,Yes,51,South,57.0,Yes,Month-to-month,84.7,3608.75,Electronic check,Fiber optic,4.0,40.0,1.0,They overcharged me twice nd ignored my emails,26.6,27.0,Yes,Yes
3377,C3316,Male,0,Yes,Yes,17,West,47.0,No,Month-to-month,69.79,5729.07,Electronic check,,,,,,58.5,47.0,No,No
3378,C3317,Female,0,No,No,61,East,,No,One year,53.73,2828.41,Electronic check,DSL,2.0,142.0,4.0,"Great service and fair price No issues lately, saatisfied customer",85.0,49.0,Yes,No
3379,C3318,Female,0,,No,13,East,45.0,Yes,Month-to-month,44.99,1903.83,Bank transfer,Fiber optic,2.0,68.0,4.0,"They overrcharged me twice and ignored my emails Thank you. Very bad support, no one answers my calls Thank you.",7.0,40.0,Yes,No
3380,C3319,Male,0,No,,65,South,64.0,No,Month-to-month,43.13,112.05,Credit card,Fiber optic,2.0,53.0,2.0,Email supoprt replies after some days Sometimes hte seped drops at night Service is okay but could be better,90.0,37.0,No,Yes
3381,C3320,Female,0,Yes,Yes,48,North,40.0,No,Month-to-month,30.46,2087.43,Electronic check,DSL,2.0,82.0,3.0,"Price is a bit high compared to others Helpful chat support, fast resolution!",96.5,47.0,Yes,
3382,C3321,Female,0,No,Yes,70,South,,No,Month-to-month,64.32,140.01,Credit card,,2.0,53.0,1.0,"Billing is clear and correct each month Helpful chat uspport, fast resolution",,37.0,Yes,No
3383,C3322,Female,0,No,,47,East,18.0,No,Two year,59.09,869.69,Credit card,Fiber optic,1.0,137.0,4.0,Service is kay but could be better,17.0,39.0,No,No
3384,C3322,Female,0,No,,47,East,18.0,No,Two year,59.09,869.69,Credit card,Fiber optic,1.0,137.0,4.0,Service is kay but could be better,17.0,39.0,No,No
3385,C3323,Male,0,No,Yes,10,South,46.0,No,Month-to-month,109.22,2203.13,Bank transfer,DSL,3.0,116.0,2.0,GOOOD VALUE FOR THE MONEY,39.9,38.0,No,Yes
3386,C3324,Female,0,No,No,57,East,67.0,No,Month-to-month,109.73,4690.01,Electronic check,Fiber optic,,142.0,3.0,Email support replies after some days Average experience so afr,16.6,33.0,Yes,No
3387,C3325,Male,0,Yes,Yes,13,East,81.0,No,Two year,98.01,1906.02,Credit card,DSL,,,,,19.6,31.0,Yes,
3388,C3326,Female,0,Yes,,61,East,54.0,No,Two year,29.8,2221.64,Credit card,Fiber optic,,,,,,46.0,No,Yes
3389,C3327,Male,0,Yes,Yes,58,North,78.0,No,One year,77.04,1108.39,Electronic check,Fiber optic,3.0,60.0,3.0,Support agent was kind and olved my issue quickly Thank you.,8.0,36.0,No,No
3390,C3328,Male,0,,No,68,West,24.0,No,Month-to-month,82.47,,Mailed check,Fiber optic,0.0,150.0,,"Helpful chat support, fast resolution Thhank you.",70.3,41.0,Yes,No
3391,C3329,Female,1,No,No,29,East,81.0,No,Two year,79.63,3596.35,Electronic check,Fiber optic,,,,,40.2,42.0,No,No
3392,C3330,Female,0,Yes,No,16,North,35.0,No,Month-to-month,99.78,8387.21,Electronic check,Fiber optic,1.0,53.0,2.0,"NO ISSUES LATELY, SATISSFIED CUSTOMER PRICE IS A BIT HIGH COMPARED TO OTHERS IT WORKS, NT AMAZING, NOT TERRIBLE HONESTLY, EMAIL SUPPORT REPLIES AFTER SOME DAYS IT WORKS, NOT AMAZING, NOT TERRIBLE",32.4,53.0,No,No
3393,C3331,Male,1,Yes,Yes,63,North,46.0,No,Month-to-month,81.34,802.1,Credit card,Fiber optic,4.0,40.0,4.0,"Support agent was kind and soolved my issue quiickly Sometimes the speed drops at nigth Thank you. Good service overall, nothing major to complain about Sometimes thhe speed drops at night",74.7,44.0,Yes,No
3394,C3332,Female,1,Yes,,47,East,77.0,No,Month-to-month,56.18,4348.68,Mailed check,Fiber optic,1.0,109.0,2.0,Service is okay btu could be better!,35.7,42.0,No,
3395,C3333,Female,0,No,No,43,South,71.0,No,Month-to-month,125.49,10853.41,Electronic check,Fiber optic,1.0,165.0,3.0,"Honestly, nstallation took longer than expected Helpful chat support, fat resolution",54.9,33.0,No,No
3396,C3334,Female,0,Yes,No,23,North,89.0,Yes,One year,90.83,1981.99,Electronic check,DSL,2.0,119.0,2.0,"Honestly, nistallation took longer than expected",28.6,42.0,Yes,No
3397,C3335,Male,0,Yes,No,30,North,38.0,No,Month-to-month,90.4,3858.82,Bank transfer,Fiber optic,,68.0,2.0,"OCCASIONAL HICCUPS BUT NOTHING TOO BAD HELPFUL CHAT SUPPORT, FAST RESOLUTION",28.3,41.0,Yes,Yes
3398,C3336,Male,1,Yes,Yes,57,North,38.0,No,Month-to-month,127.4,3720.88,Bank transfer,Fiber optic,1.0,66.0,2.0,"Phone line is fine, internet vvaries Thank yuo. Helpful chat support, fast resolution",65.1,46.0,No,Yes
3399,C3337,Female,0,No,Yes,30,West,75.0,No,Month-to-month,65.27,3555.27,Electronic check,,0.0,157.0,2.0,Good value for the monye!!!,48.7,40.0,Yes,No
3400,C3338,Female,0,No,,67,East,66.0,No,Two year,109.14,1726.75,Bank transfer,DSL,2.0,63.0,2.0,HAPPY ITH THE INTERNET SPEED AND SPUPORT GREAT SERVICE AND FAIR PRICE GOOD VALUE FOR THE MONEY APPY WITH THE INTERNET SEED AND SUPPORT,10.8,45.0,No,No
3401,C3339,Female,0,No,No,56,East,53.0,No,Two year,112.85,176.85,Mailed check,Fiber optic,,,,,48.9,50.0,No,No
3402,C3340,Male,0,Yes,No,24,West,34.0,No,Month-to-month,36.89,1706.94,Bank transfer,Fiber optic,0.0,127.0,,"It works, not amazing, not terrible Honestly, billing is clear and correct each mnth",11.7,35.0,Yes,No
3403,C3341,Male,0,Yes,No,8,East,70.0,No,Month-to-month,35.15,,Mailed check,DSL,1.0,101.0,4.0,BILLING IS CLEAR AND CORRECT EACH MNOTH,36.9,29.0,No,No
3404,C3342,Female,0,Yes,Yes,44,East,32.0,No,One year,120.31,3159.07,Mailed check,Fiber optic,,,,,61.2,35.0,Yes,Yes
3405,C3343,Female,0,Yes,No,34,South,57.0,No,Month-to-month,28.97,2050.33,Bank transfer,,3.0,132.0,1.0,"Honestly, support agent was kinnd and solved my issue quickly thank you. Average experience so far!!!",,,,
3406,C3344,Female,1,Yes,No,35,East,68.0,No,Month-to-month,64.37,,Credit card,,1.0,103.0,2.0,"Honestly, phone line is fine, internet varies thank you. Helpful chat support, fast resolution Honestly, billing is clear and correct each month!",35.9,39.0,No,Yes
3407,C3345,Female,0,Yes,Yes,50,North,82.0,Yes,Month-to-month,28.44,2232.11,Electronic check,DSL,0.0,98.0,4.0,Service is okay bt could be better,40.8,47.0,Yes,No
3408,C3346,Female,0,No,No,17,South,30.0,No,Month-to-month,41.22,,Bank transfer,Fiber optic,3.0,76.0,3.0,"Installation took longer than expected Good value for the money Thank youu. Honestly, got a minor outage last week",23.9,32.0,Yes,Yes
3409,C3347,Female,0,Yes,No,2,North,55.0,No,Month-to-month,105.6,2878.52,Electronic check,Fiber optic,,,,,66.1,41.0,No,No
3410,C3348,Male,0,Yes,No,54,North,43.0,No,Two year,25.63,538.5,Electronic check,Fiber optic,0.0,49.0,2.0,"It works, not amazing, not terrible Email suppport replies after some days Honestly, service is okay buut could be better thank you.",16.2,47.0,No,Yes
3411,C3348,Male,0,Yes,No,54,North,43.0,No,Two year,25.63,538.5,Electronic check,Fiber optic,0.0,49.0,2.0,"It works, not amazing, not terrible Email suppport replies after some days Honestly, service is okay buut could be better thank you.",16.2,47.0,No,Yes
3412,C3349,Female,0,No,No,44,North,32.0,No,One year,127.52,38.85,Electronic check,Fiber optic,1.0,142.0,,BILLING IS CLEAR AND CORRECT ACH MONTH GREAT SERVICE AND AIR PRICE OCCASIONAL HICCUPS BUT NOTHING TOO BAD,58.0,40.0,Yes,No
3413,C3350,Male,0,No,No,49,South,22.0,No,Two year,107.75,4433.62,Electronic check,DSL,1.0,1.0,3.0,"The new router works well, stable connection Happy with the internet speed ad support",36.3,47.0,Yes,Yes
3414,C3351,Female,0,No,No,2,West,19.0,No,Month-to-month,26.19,768.18,Credit card,Fiber optic,2.0,30.0,4.0,"HAPPY WITH THE INTERNET SPEED AND SUPPORT HELPFUL CAHT SUPPORT, FAST RESOLUTION",,40.0,No,Yes
3415,C3352,Female,0,No,No,72,South,82.0,No,Month-to-month,71.16,233.03,Electronic check,DSL,0.0,155.0,2.0,"Thhe new router works well, stable connection",,,,
3416,C3353,Male,0,Yes,No,70,West,77.0,No,Two year,32.77,1516.67,Credit card,Fiber optic,2.0,67.0,3.0,"It works, not amazing, not terrible Support agent wwas kind and solved my issue quickly",,,,
3417,C3354,Male,0,No,No,9,East,73.0,No,One year,23.66,442.93,Bank transfer,Fiber optic,6.0,162.0,,"Good service overall, nothing major to cmplain about Good service overall, nothing major to complain about",,41.0,No,Yes
3418,C3355,Male,0,No,No,1,East,55.0,No,One year,32.64,1654.38,Credit card,Fiber optic,,156.0,5.0,"Installation took longger than expected Good service overall, nothing major to complain abotu",2.7,43.0,Yes,No
3419,C3356,Male,0,Yes,Yes,69,North,74.0,No,,,,,,2.0,33.0,3.0,"It works, not amazing, not terribel",68.6,41.0,No,Yes
3420,C3357,Female,0,Yes,Yes,9,West,68.0,No,Two year,23.48,125.34,Electronic check,,,,,,18.2,34.0,Yes,No
3421,C3358,Male,0,No,Yes,14,North,58.0,Yes,One year,86.3,4119.91,Electronic check,Fiber optic,,133.0,5.0,"Very bad support, no one answers my clls Thank you.",26.0,32.0,No,Yes
3422,C3359,Female,0,Yes,No,27,East,87.0,No,One year,23.58,1261.17,Bank transfer,,0.0,115.0,,"Phone line is fine, internet varies Teh new router works well, stable connection",17.4,54.0,No,No
3423,C3360,Male,0,Yes,No,9,East,69.0,No,Month-to-month,62.57,2889.84,Bank transfer,,0.0,138.0,4.0,"verage experience so far No issues lately, satisfied customer Happy with the internet speed and support Helpful chat support, fast resolution",32.6,31.0,Yes,No
3424,C3361,Female,1,Yes,No,36,South,18.0,Yes,Two year,33.93,1148.53,Electronic check,Fiber optic,,,,,30.2,44.0,No,No
3425,C3362,Female,1,Yes,Yes,3,North,35.0,No,Month-to-month,25.2,411.77,Electronic check,Fiber optic,1.0,128.0,5.0,Support agent was kind and solved my issuue quickly,57.9,41.0,Yes,No
3426,C3363,Female,0,Yes,No,23,South,44.0,No,One year,52.8,1285.49,Electronic check,,1.0,150.0,,"Phone line is fien, internet varies!!",14.3,47.0,Yes,No
3427,C3364,Female,0,Yes,No,30,West,89.0,No,Month-to-month,127.11,1789.83,Mailed check,,3.0,69.0,3.0,Average experience so far Everything works fine or our family,16.6,42.0,No,Yes
3428,C3365,Female,0,,Yes,19,West,59.0,Yes,One year,61.83,4124.29,Credit card,Fiber optic,1.0,104.0,5.0,"Outages every week, unacceptable service",68.7,40.0,No,Yes
3429,C3366,Female,0,Yes,No,67,West,23.0,No,One year,121.35,,Credit card,Fiber optic,0.0,145.0,1.0,Everything works fine ofr our family,,45.0,No,Yes
3430,C3367,Male,0,No,No,50,South,41.0,No,Month-to-month,38.31,775.29,Mailed check,Fiber optic,,166.0,5.0,Good value for the money Thaank you. Support agent was kind and solved my issue quickly,8.5,43.0,Yes,No
3431,C3368,Female,1,Yes,Yes,48,South,62.0,Yes,Month-to-month,96.79,4287.99,Credit card,DSL,,104.0,5.0,Sometimes the speed drops at night!,65.6,55.0,No,No
3432,C3369,Male,0,No,Yes,3,North,88.0,Yes,Month-to-month,54.2,2327.46,Credit card,Fiber optic,1.0,178.0,3.0,"Very bad support, no one nswers my calls Honestly, latency and disconnnects makke it impossible to work Sometimes the speed drops at night!",,41.0,No,No
3433,C3370,Male,0,No,No,66,West,24.0,No,One year,20.33,884.76,Mailed check,Fiber optic,2.0,21.0,1.0,"SOMETIMES THE SPEED DROPS AT NIGHT HONESTLY, EVERYTHING WORKS FINE FOR OUR FAMILY",,43.0,Yes,Yes
3434,C3371,Female,0,No,No,27,South,33.0,No,Month-to-month,35.13,1201.73,Electronic check,DSL,4.0,112.0,2.0,Great service nad fair price Thank you. Installation took longer than expected,8.1,35.0,No,Yes
3435,C3372,Male,0,No,No,40,South,75.0,No,Month-to-month,88.7,3309.2,Bank transfer,Fiber optic,1.0,162.0,,Got a minor ouage last week,65.7,48.0,No,No
3436,C3373,Female,0,Yes,No,18,West,74.0,No,Month-to-month,71.46,4587.92,Mailed check,Fiber optic,1.0,115.0,4.0,"Honestly, helpflu chat support, fast resolution Everything works fine for our family Prcie is a bit high compaared to others Thank you. Installation took longer than expected",29.9,36.0,No,
3437,C3374,Male,0,,No,27,East,59.0,Yes,Two year,50.95,1621.74,Credit card,Fiber optic,1.0,115.0,3.0,"Very bad support, no one answers my calls Too expensive for poor quality, thinking to cancel!!",14.3,49.0,Yes,Yes
3438,C3375,Female,0,No,Yes,11,East,31.0,No,One year,37.72,21.61,Credit card,,,,,,54.3,42.0,No,
3439,C3376,Male,0,Yes,No,39,North,73.0,No,One year,29.53,1483.39,Electronic check,Fiber optic,,,,,36.4,20.0,No,No
